Soil Moisture,Humidity,Temperature,PH level,State
49,61,27.6,7,Dehydrated
36,45,25.4,9,Dehydrated
43,57,34.7,5,Dehydrated
23,35,31.1,4,Dehydrated
49,72,28.9,3,Dehydrated
20,38,28.4,9,Dehydrated
41,62,26.3,9,Dehydrated
36,52,18.3,6,Dehydrated
18,61,18,6,Dehydrated
39,36,18.6,3,Dehydrated
33,49,26.4,8,Dehydrated
38,37,30,3,Dehydrated
46,67,31.9,6,Dehydrated
39,44,26.3,4,Dehydrated
54,55,20,6,Dehydrated
23,71,32.1,8,Dehydrated
28,77,32.5,6,Dehydrated
38,57,27.4,7,Dehydrated
35,71,32.5,6,Dehydrated
10,39,32.2,8,Dehydrated
12,57,26.1,4,Dehydrated
12,33,25.9,4,Dehydrated
19,55,23.6,7,Dehydrated
35,42,34,9,Dehydrated
32,39,33,7,Dehydrated
45,59,23,5,Dehydrated
22,37,31.6,3,Dehydrated
48,59,19.9,7,Dehydrated
12,42,32.2,3,Dehydrated
13,62,21.9,4,Dehydrated
24,37,22.4,7,Dehydrated
32,31,31.7,7,Dehydrated
20,45,21.4,4,Dehydrated
49,58,25.4,7,Dehydrated
31,52,18.8,7,Dehydrated
42,39,34.5,3,Dehydrated
12,77,19.3,4,Dehydrated
22,37,22.6,9,Dehydrated
43,45,25.1,4,Dehydrated
48,51,30.6,6,Dehydrated
32,44,34.5,7,Dehydrated
44,70,34.8,6,Dehydrated
26,37,26.5,7,Dehydrated
13,58,24.9,4,Dehydrated
48,48,20.8,3,Dehydrated
22,68,20.2,7,Dehydrated
24,41,21.1,5,Dehydrated
44,61,33.7,9,Dehydrated
18,40,28.9,7,Dehydrated
53,34,32.4,6,Dehydrated
16,41,22.3,7,Dehydrated
23,45,25,8,Dehydrated
26,31,25.7,7,Dehydrated
23,42,23.4,3,Dehydrated
45,48,32.6,7,Dehydrated
10,80,26.5,3,Dehydrated
24,41,23.5,3,Dehydrated
27,70,32.3,6,Dehydrated
13,63,25.3,9,Dehydrated
20,44,23.7,5,Dehydrated
22,30,18.2,5,Dehydrated
38,67,19.6,5,Dehydrated
18,75,31.4,9,Dehydrated
38,41,31.8,6,Dehydrated
21,73,28.6,3,Dehydrated
48,58,26.1,4,Dehydrated
13,49,18.2,4,Dehydrated
48,66,31.7,4,Dehydrated
33,55,25.5,8,Dehydrated
24,73,28,8,Dehydrated
43,38,20.5,6,Dehydrated
42,34,28.2,6,Dehydrated
53,48,26,6,Dehydrated
32,69,24.2,9,Dehydrated
34,38,27.2,9,Dehydrated
31,31,20.9,7,Dehydrated
19,37,29.9,9,Dehydrated
26,34,26.8,6,Dehydrated
29,80,23.1,6,Dehydrated
44,38,28.1,8,Dehydrated
46,80,30.8,8,Dehydrated
13,36,35,8,Dehydrated
31,38,33.4,4,Dehydrated
22,44,29.3,4,Dehydrated
30,58,28.7,8,Dehydrated
23,62,31.6,9,Dehydrated
43,75,23.5,9,Dehydrated
14,75,19.3,8,Dehydrated
15,73,22.7,9,Dehydrated
25,49,27,9,Dehydrated
44,43,26.6,5,Dehydrated
42,37,28.2,9,Dehydrated
11,76,26.8,5,Dehydrated
52,77,29.6,4,Dehydrated
27,76,32.8,5,Dehydrated
19,63,20.2,9,Dehydrated
24,44,20,6,Dehydrated
44,64,22.4,5,Dehydrated
11,74,18.9,8,Dehydrated
39,31,27.9,5,Dehydrated
28,77,32.6,5,Dehydrated
13,51,22.8,4,Dehydrated
12,57,18.7,7,Dehydrated
30,31,21.5,3,Dehydrated
53,57,26.1,5,Dehydrated
28,47,29.5,4,Dehydrated
37,69,28.9,5,Dehydrated
38,49,22.4,6,Dehydrated
15,69,28.3,5,Dehydrated
13,64,20.7,6,Dehydrated
49,41,32.1,8,Dehydrated
11,54,18.8,3,Dehydrated
52,58,18.9,9,Dehydrated
33,55,25.7,7,Dehydrated
51,50,24.9,4,Dehydrated
26,51,23.6,3,Dehydrated
31,77,20.5,6,Dehydrated
48,78,21.7,8,Dehydrated
43,36,24,4,Dehydrated
40,54,28.1,4,Dehydrated
41,56,28.4,8,Dehydrated
37,64,26.9,7,Dehydrated
39,40,20.7,4,Dehydrated
34,70,21.9,4,Dehydrated
18,39,21.3,3,Dehydrated
46,41,31.8,5,Dehydrated
19,72,21.2,5,Dehydrated
19,40,19.3,3,Dehydrated
13,78,23.6,4,Dehydrated
52,65,19.6,3,Dehydrated
50,76,29.9,7,Dehydrated
15,59,24.6,8,Dehydrated
50,62,24.6,7,Dehydrated
17,46,20,3,Dehydrated
39,65,31.8,6,Dehydrated
32,68,33.8,7,Dehydrated
13,72,24,6,Dehydrated
48,37,23.6,5,Dehydrated
26,43,23.4,5,Dehydrated
44,75,21.5,4,Dehydrated
40,79,24.9,6,Dehydrated
23,76,22.6,9,Dehydrated
30,42,22.7,7,Dehydrated
26,73,32.4,8,Dehydrated
49,57,26.3,9,Dehydrated
10,55,18.6,4,Dehydrated
34,54,22.6,7,Dehydrated
22,60,28.7,6,Dehydrated
49,39,27.5,6,Dehydrated
11,45,35,3,Dehydrated
36,51,32.9,3,Dehydrated
21,66,24.5,7,Dehydrated
47,59,31,4,Dehydrated
53,55,20.3,8,Dehydrated
40,51,23.5,9,Dehydrated
48,50,34.9,7,Dehydrated
41,69,18.8,5,Dehydrated
11,44,20.4,7,Dehydrated
18,66,18,7,Dehydrated
39,60,21,6,Dehydrated
42,73,28.3,4,Dehydrated
50,71,29.3,6,Dehydrated
18,50,34.1,9,Dehydrated
18,66,20.3,6,Dehydrated
26,75,21.3,3,Dehydrated
24,57,34.4,3,Dehydrated
38,58,33,7,Dehydrated
11,74,31.7,6,Dehydrated
11,36,23.9,8,Dehydrated
45,33,34.3,5,Dehydrated
42,67,26.3,7,Dehydrated
36,56,19.8,3,Dehydrated
23,57,19,4,Dehydrated
28,68,24,7,Dehydrated
49,71,18.1,7,Dehydrated
28,74,30.1,7,Dehydrated
30,42,27,3,Dehydrated
19,75,23.4,3,Dehydrated
37,79,25.4,5,Dehydrated
46,56,21.9,3,Dehydrated
12,42,34.7,8,Dehydrated
14,64,32,6,Dehydrated
11,45,25.6,4,Dehydrated
29,78,34.7,5,Dehydrated
15,43,29.2,4,Dehydrated
51,54,20.7,7,Dehydrated
18,66,30.1,4,Dehydrated
20,52,24.9,8,Dehydrated
38,59,32.5,5,Dehydrated
35,35,27.1,3,Dehydrated
46,36,34.2,4,Dehydrated
47,78,26.4,4,Dehydrated
32,77,18.6,6,Dehydrated
15,58,33.1,3,Dehydrated
32,42,34.1,8,Dehydrated
15,36,25.5,6,Dehydrated
47,51,18.2,7,Dehydrated
11,36,27.1,6,Dehydrated
25,64,33,8,Dehydrated
42,33,25,5,Dehydrated
46,52,20.4,7,Dehydrated
32,46,28.4,3,Dehydrated
10,47,18.8,5,Dehydrated
50,52,27.4,5,Dehydrated
11,61,27.8,3,Dehydrated
48,63,28.2,6,Dehydrated
32,41,25.2,7,Dehydrated
18,79,33.5,7,Dehydrated
50,63,18.3,3,Dehydrated
18,62,28,8,Dehydrated
26,60,34.8,3,Dehydrated
37,33,24.9,6,Dehydrated
32,48,27,4,Dehydrated
24,35,21.2,3,Dehydrated
33,31,27.8,8,Dehydrated
44,63,18.3,4,Dehydrated
40,43,30.4,6,Dehydrated
33,52,23.9,3,Dehydrated
50,65,25.5,9,Dehydrated
12,79,30.1,9,Dehydrated
38,61,21.4,9,Dehydrated
54,72,29.1,4,Dehydrated
45,56,31.6,9,Dehydrated
42,52,27.7,3,Dehydrated
54,45,19.3,3,Dehydrated
49,63,18.4,5,Dehydrated
42,64,21.5,5,Dehydrated
22,40,22.4,8,Dehydrated
24,35,21.9,4,Dehydrated
52,63,22.1,9,Dehydrated
36,35,24.5,7,Dehydrated
15,35,21.7,7,Dehydrated
17,39,25.6,6,Dehydrated
21,54,22.1,9,Dehydrated
20,41,23,6,Dehydrated
24,68,28.1,3,Dehydrated
14,74,28.2,8,Dehydrated
33,38,28.9,5,Dehydrated
17,69,33.7,6,Dehydrated
27,53,22,7,Dehydrated
46,61,31.5,8,Dehydrated
25,57,26.7,5,Dehydrated
44,70,27.4,8,Dehydrated
12,31,27.1,7,Dehydrated
44,44,21,5,Dehydrated
40,79,25.9,7,Dehydrated
33,41,21.5,6,Dehydrated
32,65,28.2,8,Dehydrated
38,38,25.9,9,Dehydrated
52,47,23,5,Dehydrated
28,69,18.7,3,Dehydrated
16,76,29.6,8,Dehydrated
23,43,34.7,6,Dehydrated
13,46,18.2,8,Dehydrated
29,47,34.8,8,Dehydrated
35,60,32.8,3,Dehydrated
23,59,21.4,7,Dehydrated
24,34,30.8,9,Dehydrated
21,50,27,6,Dehydrated
21,53,28.8,7,Dehydrated
49,39,28.9,6,Dehydrated
12,60,24.9,9,Dehydrated
43,77,24.6,4,Dehydrated
23,47,24.3,9,Dehydrated
50,63,22.4,7,Dehydrated
25,30,32.9,3,Dehydrated
48,50,26.9,5,Dehydrated
22,35,28.7,9,Dehydrated
53,32,32.4,5,Dehydrated
40,41,31.4,3,Dehydrated
43,30,23.4,7,Dehydrated
50,59,21.5,3,Dehydrated
20,56,31,7,Dehydrated
33,49,28.7,6,Dehydrated
41,59,34.4,6,Dehydrated
50,34,26.3,9,Dehydrated
25,57,27.9,5,Dehydrated
12,73,22.4,7,Dehydrated
22,80,32.2,4,Dehydrated
32,34,33.7,7,Dehydrated
38,48,29.3,9,Dehydrated
44,35,32.3,6,Dehydrated
47,62,28.9,8,Dehydrated
20,71,21.6,5,Dehydrated
14,65,27.4,5,Dehydrated
46,65,27.1,4,Dehydrated
25,54,27.9,3,Dehydrated
21,77,19.3,3,Dehydrated
44,49,22.4,6,Dehydrated
47,46,18.1,8,Dehydrated
25,57,21.4,4,Dehydrated
36,31,26.1,6,Dehydrated
38,80,18.2,9,Dehydrated
33,36,30.9,9,Dehydrated
53,68,25.8,8,Dehydrated
40,31,27,9,Dehydrated
43,76,20.6,3,Dehydrated
23,41,23.8,5,Dehydrated
45,41,22.4,5,Dehydrated
24,31,20.3,4,Dehydrated
25,56,27.1,8,Dehydrated
20,79,27.5,6,Dehydrated
30,33,31.9,7,Dehydrated
20,32,32.8,8,Dehydrated
31,78,20.9,6,Dehydrated
47,61,25.1,3,Dehydrated
40,61,26.9,3,Dehydrated
19,32,31.5,4,Dehydrated
23,64,20.6,4,Dehydrated
23,49,31.2,5,Dehydrated
12,78,31.7,5,Dehydrated
34,70,20.1,6,Dehydrated
50,49,26,9,Dehydrated
49,54,33.4,5,Dehydrated
50,48,22.2,8,Dehydrated
18,59,21.8,4,Dehydrated
18,34,31,5,Dehydrated
26,45,21.7,3,Dehydrated
54,43,21.2,5,Dehydrated
43,56,34.2,7,Dehydrated
33,68,28.5,6,Dehydrated
35,68,34.2,4,Dehydrated
26,35,32.1,5,Dehydrated
10,53,30.6,9,Dehydrated
47,47,27.7,3,Dehydrated
25,36,33.3,3,Dehydrated
13,77,32.9,9,Dehydrated
54,33,29.4,6,Dehydrated
14,74,18.7,6,Dehydrated
34,40,18.6,9,Dehydrated
14,75,30.2,3,Dehydrated
16,55,34.2,4,Dehydrated
43,42,25.1,7,Dehydrated
27,46,24.9,3,Dehydrated
28,71,28.8,3,Dehydrated
50,43,28.4,5,Dehydrated
52,60,24.4,7,Dehydrated
34,51,18.3,5,Dehydrated
19,58,24.8,9,Dehydrated
36,42,22.4,3,Dehydrated
17,61,20.9,9,Dehydrated
43,40,24.7,8,Dehydrated
37,30,19.9,6,Dehydrated
49,62,23.6,6,Dehydrated
52,62,26.9,5,Dehydrated
35,50,31.5,5,Dehydrated
35,30,33.3,9,Dehydrated
46,75,21.6,6,Dehydrated
14,74,28.6,5,Dehydrated
37,36,22.9,3,Dehydrated
14,43,32,6,Dehydrated
49,31,34.6,4,Dehydrated
11,79,32.7,8,Dehydrated
16,66,24.8,7,Dehydrated
13,35,28.7,7,Dehydrated
31,31,33.1,3,Dehydrated
14,78,34.3,8,Dehydrated
27,30,23.7,6,Dehydrated
31,80,32.3,5,Dehydrated
38,30,18.3,7,Dehydrated
15,77,23.2,7,Dehydrated
18,30,21.8,8,Dehydrated
43,51,21.5,9,Dehydrated
17,32,24.5,5,Dehydrated
33,69,23.7,8,Dehydrated
42,72,22.2,7,Dehydrated
52,37,33.5,7,Dehydrated
27,35,32.2,6,Dehydrated
36,40,21.3,8,Dehydrated
39,74,29.8,3,Dehydrated
24,49,30.1,5,Dehydrated
17,51,21.3,4,Dehydrated
47,65,29.7,8,Dehydrated
34,56,28,8,Dehydrated
45,40,19.4,5,Dehydrated
30,77,21.4,3,Dehydrated
10,46,30.2,6,Dehydrated
22,69,28.5,8,Dehydrated
42,77,18,5,Dehydrated
44,49,22.2,9,Dehydrated
34,34,29.8,6,Dehydrated
54,40,31.4,4,Dehydrated
39,43,21.1,8,Dehydrated
33,73,25.4,4,Dehydrated
36,35,18.6,8,Dehydrated
25,67,23.4,8,Dehydrated
32,67,30,4,Dehydrated
14,41,20.2,5,Dehydrated
17,73,21.8,5,Dehydrated
46,70,33.7,3,Dehydrated
10,54,20.8,8,Dehydrated
36,44,28.7,8,Dehydrated
49,52,29.5,5,Dehydrated
21,35,34.2,4,Dehydrated
18,45,22.6,6,Dehydrated
48,76,31.3,5,Dehydrated
23,47,18.5,4,Dehydrated
49,32,30.5,3,Dehydrated
43,64,25.9,8,Dehydrated
34,59,28.9,7,Dehydrated
49,54,24.6,7,Dehydrated
29,38,25.1,7,Dehydrated
13,32,31.5,9,Dehydrated
31,53,22.5,4,Dehydrated
32,70,32.7,5,Dehydrated
32,58,22,6,Dehydrated
31,53,21.8,3,Dehydrated
49,67,25.1,6,Dehydrated
54,61,20.4,8,Dehydrated
12,77,25,4,Dehydrated
52,63,20.7,8,Dehydrated
32,45,33.3,9,Dehydrated
22,70,24.4,5,Dehydrated
20,51,30,5,Dehydrated
41,78,34.6,4,Dehydrated
21,51,21.8,7,Dehydrated
42,76,26.1,4,Dehydrated
20,75,33,7,Dehydrated
28,38,34.8,5,Dehydrated
34,64,19,9,Dehydrated
20,35,20.1,3,Dehydrated
48,39,26.6,5,Dehydrated
32,47,24.2,8,Dehydrated
49,68,21.8,5,Dehydrated
34,36,30.9,4,Dehydrated
53,38,31.3,9,Dehydrated
34,37,34.6,8,Dehydrated
41,77,21.3,7,Dehydrated
14,31,25.5,4,Dehydrated
26,37,20.2,6,Dehydrated
34,31,19.3,7,Dehydrated
17,59,33,5,Dehydrated
28,40,18.5,5,Dehydrated
11,74,32.4,7,Dehydrated
31,61,22.8,9,Dehydrated
11,43,27.5,8,Dehydrated
45,53,25.4,3,Dehydrated
16,71,31.5,4,Dehydrated
49,67,19.1,8,Dehydrated
24,41,31.5,8,Dehydrated
27,48,34.1,5,Dehydrated
39,75,28.7,7,Dehydrated
45,70,23.4,6,Dehydrated
40,38,18.1,6,Dehydrated
10,55,32.2,9,Dehydrated
21,76,18.2,9,Dehydrated
46,36,26.6,5,Dehydrated
31,58,19,5,Dehydrated
15,69,21,8,Dehydrated
34,68,29,4,Dehydrated
30,46,21.7,9,Dehydrated
52,59,31.8,6,Dehydrated
35,35,29.9,8,Dehydrated
14,68,19.6,6,Dehydrated
45,73,19.2,3,Dehydrated
10,40,27.4,5,Dehydrated
39,39,21.9,5,Dehydrated
39,38,27.9,4,Dehydrated
39,32,20.4,8,Dehydrated
46,65,25.3,3,Dehydrated
21,72,22.6,3,Dehydrated
33,51,23.6,3,Dehydrated
51,76,18.6,7,Dehydrated
47,38,23,4,Dehydrated
12,30,28,7,Dehydrated
20,76,25.4,7,Dehydrated
22,80,25.5,5,Dehydrated
48,54,30.4,8,Dehydrated
51,69,23.5,9,Dehydrated
23,67,18.4,3,Dehydrated
25,67,25.2,3,Dehydrated
18,76,33.6,9,Dehydrated
10,53,29.4,8,Dehydrated
25,75,31.3,4,Dehydrated
20,57,25.8,8,Dehydrated
37,36,29.9,3,Dehydrated
23,38,33.6,3,Dehydrated
45,50,19.3,4,Dehydrated
10,52,32,6,Dehydrated
37,46,24.8,9,Dehydrated
16,54,31.6,4,Dehydrated
20,57,31.5,5,Dehydrated
50,37,34.1,4,Dehydrated
10,59,30.3,4,Dehydrated
39,65,33.7,4,Dehydrated
39,50,33.3,9,Dehydrated
32,60,21.6,6,Dehydrated
53,58,18.3,9,Dehydrated
31,52,19.7,8,Dehydrated
17,77,34.5,3,Dehydrated
16,49,32.5,3,Dehydrated
35,67,18.8,6,Dehydrated
37,30,23.7,7,Dehydrated
37,78,18.6,5,Dehydrated
37,34,32.3,7,Dehydrated
16,55,29,5,Dehydrated
54,71,27.7,3,Dehydrated
25,49,29.9,3,Dehydrated
29,59,27.8,4,Dehydrated
25,64,22.3,8,Dehydrated
32,53,27.7,7,Dehydrated
38,74,22,6,Dehydrated
41,56,30.3,4,Dehydrated
29,37,20.9,8,Dehydrated
27,59,27.7,4,Dehydrated
15,42,35,9,Dehydrated
34,57,26.6,8,Dehydrated
37,60,34.8,5,Dehydrated
27,57,26.2,5,Dehydrated
42,59,25,5,Dehydrated
23,41,34,8,Dehydrated
36,45,34.9,7,Dehydrated
26,41,33.3,7,Dehydrated
38,41,29.4,5,Dehydrated
38,62,22.2,8,Dehydrated
31,61,22.3,8,Dehydrated
15,32,25.4,7,Dehydrated
39,58,18,9,Dehydrated
14,45,18.6,3,Dehydrated
39,46,20,3,Dehydrated
54,57,26.6,3,Dehydrated
33,72,29.7,9,Dehydrated
54,72,28.3,6,Dehydrated
41,60,24,7,Dehydrated
24,77,18.2,6,Dehydrated
19,42,22.7,3,Dehydrated
53,40,21.8,5,Dehydrated
10,77,20.6,3,Dehydrated
43,53,27,5,Dehydrated
51,65,29,5,Dehydrated
13,38,22.4,3,Dehydrated
23,73,21.4,3,Dehydrated
47,39,22.6,3,Dehydrated
16,66,23.6,9,Dehydrated
39,34,26.9,3,Dehydrated
21,51,23.8,8,Dehydrated
42,74,19.9,9,Dehydrated
31,74,31.1,8,Dehydrated
51,46,29.6,8,Dehydrated
44,59,22.7,7,Dehydrated
21,46,21,7,Dehydrated
36,61,31.6,7,Dehydrated
45,46,31.9,3,Dehydrated
21,32,32.1,6,Dehydrated
17,31,32.9,7,Dehydrated
45,60,21.1,7,Dehydrated
51,42,26.7,7,Dehydrated
10,71,20.2,9,Dehydrated
52,34,28.1,8,Dehydrated
28,35,27.1,5,Dehydrated
14,72,20.5,8,Dehydrated
52,30,19.1,9,Dehydrated
31,73,29.1,6,Dehydrated
39,68,34.5,7,Dehydrated
12,38,24.5,3,Dehydrated
10,37,18.5,3,Dehydrated
12,41,19.5,6,Dehydrated
20,47,25.9,6,Dehydrated
47,38,31.8,8,Dehydrated
41,72,23.3,6,Dehydrated
45,59,20.6,9,Dehydrated
52,75,32.5,3,Dehydrated
23,41,34.4,5,Dehydrated
21,69,31.5,4,Dehydrated
32,62,27.2,9,Dehydrated
51,78,26.2,5,Dehydrated
20,79,26.4,9,Dehydrated
23,51,29.1,9,Dehydrated
16,48,35,8,Dehydrated
36,78,34.4,7,Dehydrated
14,66,20.4,9,Dehydrated
11,36,23.2,3,Dehydrated
14,68,29.2,5,Dehydrated
42,36,24.8,9,Dehydrated
17,78,33.2,3,Dehydrated
18,43,26.7,8,Dehydrated
17,54,22.6,6,Dehydrated
38,36,29.8,6,Dehydrated
21,45,33.6,4,Dehydrated
30,77,18.1,4,Dehydrated
12,66,28.3,9,Dehydrated
10,59,20.2,9,Dehydrated
25,54,24.8,9,Dehydrated
18,61,26.7,4,Dehydrated
31,72,18.3,9,Dehydrated
46,57,20.8,6,Dehydrated
12,78,27.4,3,Dehydrated
17,64,20.6,6,Dehydrated
20,64,28.8,6,Dehydrated
34,71,28.2,6,Dehydrated
22,59,24.6,5,Dehydrated
25,61,32,8,Dehydrated
19,71,28.7,7,Dehydrated
36,46,32.1,5,Dehydrated
14,58,30.9,3,Dehydrated
26,40,33.8,7,Dehydrated
20,33,25.5,4,Dehydrated
45,32,23,8,Dehydrated
44,38,30.9,4,Dehydrated
16,37,18.4,5,Dehydrated
14,34,20.8,8,Dehydrated
42,65,24.7,4,Dehydrated
33,62,26.6,5,Dehydrated
38,30,19.7,3,Dehydrated
38,42,33.8,6,Dehydrated
45,64,30.7,8,Dehydrated
27,71,18.4,6,Dehydrated
46,52,31.8,8,Dehydrated
17,37,23.5,3,Dehydrated
43,46,25.2,5,Dehydrated
44,32,26.3,8,Dehydrated
26,36,25.4,8,Dehydrated
16,61,34.6,3,Dehydrated
20,52,30.3,5,Dehydrated
53,55,31.1,4,Dehydrated
35,80,20.6,8,Dehydrated
33,73,28.6,9,Dehydrated
35,73,21.9,5,Dehydrated
12,35,31.5,5,Dehydrated
42,67,23.4,6,Dehydrated
54,36,25.7,6,Dehydrated
51,67,34.8,3,Dehydrated
38,42,25.5,8,Dehydrated
33,60,30.7,3,Dehydrated
20,40,32.7,5,Dehydrated
47,30,30.2,4,Dehydrated
10,46,20,3,Dehydrated
15,64,31.3,5,Dehydrated
38,38,23,8,Dehydrated
29,55,24.8,6,Dehydrated
21,32,23.3,8,Dehydrated
46,59,32.8,8,Dehydrated
17,53,19.3,3,Dehydrated
44,60,27.1,9,Dehydrated
46,44,35,4,Dehydrated
40,75,29.4,3,Dehydrated
21,73,29.9,6,Dehydrated
22,30,19.1,5,Dehydrated
42,52,31,6,Dehydrated
13,54,32,9,Dehydrated
49,59,20.6,6,Dehydrated
38,70,34.5,6,Dehydrated
45,55,28.7,5,Dehydrated
49,57,20.4,9,Dehydrated
33,43,18.1,4,Dehydrated
44,38,23.4,4,Dehydrated
11,46,25.7,8,Dehydrated
12,76,32.3,5,Dehydrated
29,55,24.1,9,Dehydrated
16,59,29.4,6,Dehydrated
32,32,23.4,4,Dehydrated
25,35,34.6,5,Dehydrated
11,35,19.1,3,Dehydrated
42,75,19.8,6,Dehydrated
29,34,20.9,3,Dehydrated
40,37,24.5,9,Dehydrated
25,80,31.3,4,Dehydrated
35,68,33.2,7,Dehydrated
52,69,23.6,6,Dehydrated
53,38,18.9,6,Dehydrated
46,62,26.9,9,Dehydrated
48,30,26.3,9,Dehydrated
28,35,33.8,4,Dehydrated
16,69,28.5,6,Dehydrated
18,40,29.6,4,Dehydrated
42,67,30.1,4,Dehydrated
43,68,27.3,4,Dehydrated
15,72,21.5,9,Dehydrated
24,61,32.7,9,Dehydrated
41,49,24.9,4,Dehydrated
48,76,33.9,4,Dehydrated
35,50,20.3,7,Dehydrated
21,45,23.7,8,Dehydrated
53,60,25.6,5,Dehydrated
49,44,29.3,8,Dehydrated
42,30,28,9,Dehydrated
26,43,19.8,7,Dehydrated
37,33,18,9,Dehydrated
17,32,31.8,6,Dehydrated
20,51,25.4,7,Dehydrated
32,65,22,9,Dehydrated
10,63,27,8,Dehydrated
43,33,29.1,9,Dehydrated
44,35,24,9,Dehydrated
26,30,22.5,7,Dehydrated
48,51,30.9,8,Dehydrated
45,75,34.6,9,Dehydrated
24,60,31,4,Dehydrated
45,55,30.1,9,Dehydrated
12,50,20.9,5,Dehydrated
24,40,19.2,8,Dehydrated
37,37,20.1,4,Dehydrated
42,54,23,9,Dehydrated
40,80,30.9,7,Dehydrated
18,62,25.9,3,Dehydrated
16,58,24.9,9,Dehydrated
35,75,23.4,6,Dehydrated
49,40,28.7,6,Dehydrated
49,77,23.9,7,Dehydrated
53,77,33.4,5,Dehydrated
46,39,26.6,3,Dehydrated
10,39,21,5,Dehydrated
17,30,31.6,3,Dehydrated
34,39,33.9,4,Dehydrated
41,59,27.8,7,Dehydrated
22,80,31.2,5,Dehydrated
34,55,22.4,8,Dehydrated
41,78,20.6,6,Dehydrated
22,56,19.3,3,Dehydrated
29,60,32.8,9,Dehydrated
30,35,25.6,8,Dehydrated
34,58,31.4,8,Dehydrated
15,68,33.5,8,Dehydrated
40,72,21.4,8,Dehydrated
24,42,33.2,7,Dehydrated
24,37,18.5,7,Dehydrated
12,71,26,6,Dehydrated
45,32,30.5,7,Dehydrated
36,33,25.7,5,Dehydrated
25,55,33.6,9,Dehydrated
40,32,30.6,3,Dehydrated
12,37,31.9,7,Dehydrated
10,62,20.7,6,Dehydrated
54,69,34.2,8,Dehydrated
28,74,29.5,6,Dehydrated
18,58,32.3,7,Dehydrated
34,61,31.8,8,Dehydrated
54,58,28.4,9,Dehydrated
53,32,34,7,Dehydrated
34,78,29.8,6,Dehydrated
30,34,23.7,7,Dehydrated
37,47,31.9,4,Dehydrated
54,59,20,3,Dehydrated
28,33,32.2,4,Dehydrated
44,67,28.5,6,Dehydrated
27,52,20.7,7,Dehydrated
14,55,33.9,4,Dehydrated
30,40,29.7,8,Dehydrated
23,71,27.6,7,Dehydrated
28,47,22.7,6,Dehydrated
45,46,30.4,6,Dehydrated
15,49,32.4,4,Dehydrated
54,34,33,5,Dehydrated
26,46,33.7,4,Dehydrated
26,55,23.4,7,Dehydrated
32,47,32.2,7,Dehydrated
20,74,20.9,4,Dehydrated
24,73,32.6,4,Dehydrated
14,58,25.4,7,Dehydrated
42,79,31.2,8,Dehydrated
50,37,26.8,9,Dehydrated
33,55,31.5,5,Dehydrated
27,80,18.4,5,Dehydrated
13,66,30.2,5,Dehydrated
46,50,28.2,6,Dehydrated
34,36,24.9,8,Dehydrated
39,56,27.4,8,Dehydrated
23,78,19.3,7,Dehydrated
40,51,25.5,6,Dehydrated
24,57,30.5,9,Dehydrated
27,33,24.1,5,Dehydrated
25,78,21.8,3,Dehydrated
42,34,27.2,8,Dehydrated
28,35,33.3,8,Dehydrated
41,32,31,7,Dehydrated
31,68,26.2,7,Dehydrated
29,80,23.3,6,Dehydrated
34,68,28.8,5,Dehydrated
44,68,24.2,4,Dehydrated
54,72,21.3,3,Dehydrated
37,52,34.5,4,Dehydrated
12,50,18.7,9,Dehydrated
45,57,24.7,7,Dehydrated
31,44,20.6,8,Dehydrated
29,54,24.6,6,Dehydrated
35,78,23,4,Dehydrated
34,69,31.6,5,Dehydrated
46,59,26.1,9,Dehydrated
53,49,32,7,Dehydrated
40,57,29.5,7,Dehydrated
45,58,21.6,9,Dehydrated
19,71,35,7,Dehydrated
16,65,20.5,8,Dehydrated
12,33,21.7,8,Dehydrated
28,58,27.7,6,Dehydrated
31,34,28.5,6,Dehydrated
28,47,22.2,8,Dehydrated
40,76,22,4,Dehydrated
24,39,20.2,7,Dehydrated
34,77,32.3,7,Dehydrated
50,38,26,8,Dehydrated
12,71,30.8,3,Dehydrated
51,42,25.7,5,Dehydrated
15,31,33.8,9,Dehydrated
29,58,28.3,7,Dehydrated
24,70,33.5,6,Dehydrated
17,75,26.9,4,Dehydrated
38,37,25.8,8,Dehydrated
15,60,25.5,9,Dehydrated
36,79,32.1,3,Dehydrated
35,60,32.2,4,Dehydrated
33,46,21.3,4,Dehydrated
44,31,25.9,8,Dehydrated
30,50,29.1,7,Dehydrated
35,79,30.3,8,Dehydrated
13,42,30.5,9,Dehydrated
52,68,34,7,Dehydrated
28,61,30.5,6,Dehydrated
38,30,22.1,5,Dehydrated
30,67,23.8,3,Dehydrated
33,47,30.7,4,Dehydrated
47,47,19.6,8,Dehydrated
47,76,28.7,3,Dehydrated
44,70,29,5,Dehydrated
32,41,18.7,9,Dehydrated
47,71,32.7,8,Dehydrated
35,68,26.6,5,Dehydrated
28,77,18.8,6,Dehydrated
46,48,23,8,Dehydrated
49,31,25.3,8,Dehydrated
46,35,31.3,5,Dehydrated
14,48,19.2,6,Dehydrated
42,46,30.8,9,Dehydrated
47,71,26.7,6,Dehydrated
18,43,28.1,5,Dehydrated
17,48,31.4,7,Dehydrated
15,44,19.8,4,Dehydrated
29,79,22,4,Dehydrated
18,42,33,6,Dehydrated
45,64,21.5,5,Dehydrated
34,55,25.5,9,Dehydrated
34,48,27,7,Dehydrated
49,37,18.1,3,Dehydrated
